type,K,T,T_days,expiry,bid,ask,V_market,volume,open_interest,iv
put,545.0,0.19452054794520549,71,2026-10-16,0.73,0.75,0.74,1,570,0.3794007373046875
put,550.0,0.19452054794520549,71,2026-10-16,0.77,0.79,0.78,2,12838,0.37366348999023435
put,555.0,0.19452054794520549,71,2026-10-16,0.81,0.83,0.8200000000000001,17,111,0.36780417358398443
put,560.0,0.19452054794520549,71,2026-10-16,0.85,0.86,0.855,108,269,0.36121244262695307
put,565.0,0.19452054794520549,71,2026-10-16,0.89,0.91,0.9,5,360,0.3557193334960937
put,570.0,0.19452054794520549,71,2026-10-16,0.93,0.95,0.94,13,832,0.3494938098144531
put,575.0,0.19452054794520549,71,2026-10-16,0.99,1.01,1.0,12,631,0.3443669079589844
put,580.0,0.19452054794520549,71,2026-10-16,1.04,1.06,1.05,12,775,0.33850759155273435
put,585.0,0.19452054794520549,71,2026-10-16,1.09,1.12,1.105,70,1762,0.3329534478759766
put,590.0,0.19452054794520549,71,2026-10-16,1.15,1.18,1.165,4,3395,0.3272772351074219
put,595.0,0.19452054794520549,71,2026-10-16,1.21,1.24,1.225,13,1592,0.32141791870117187
put,600.0,0.19452054794520549,71,2026-10-16,1.29,1.32,1.3050000000000002,2,11729,0.31629101684570304
put,605.0,0.19452054794520549,71,2026-10-16,1.35,1.38,1.365,57,2128,0.31012652770996096
put,610.0,0.19452054794520549,71,2026-10-16,1.43,1.45,1.44,309,2935,0.3042061767578125
put,615.0,0.19452054794520549,71,2026-10-16,1.51,1.53,1.52,18,369,0.2985909985351562
put,620.0,0.19452054794520549,71,2026-10-16,1.6,1.63,1.615,7,2249,0.29340306213378897
put,625.0,0.19452054794520549,71,2026-10-16,1.68,1.71,1.6949999999999998,283,155609,0.2873606420898437
put,630.0,0.19452054794520549,71,2026-10-16,1.8,1.83,1.815,28,1694,0.28241684387207033
put,635.0,0.19452054794520549,71,2026-10-16,1.89,1.92,1.9049999999999998,1,407,0.2763133892822265
put,640.0,0.19452054794520549,71,2026-10-16,2.03,2.06,2.045,1,4805,0.27149166015625
put,645.0,0.19452054794520549,71,2026-10-16,2.17,2.2,2.185,26,9191,0.2663342410278321
put,650.0,0.19452054794520549,71,2026-10-16,2.29,2.31,2.3,6,18891,0.2601392346191406
put,655.0,0.19452054794520549,71,2026-10-16,2.46,2.49,2.475,145,8561,0.25547009185791025
put,660.0,0.19452054794520549,71,2026-10-16,2.62,2.65,2.635,1,4521,0.2500075
put,665.0,0.19452054794520549,71,2026-10-16,2.78,2.82,2.8,2,1773,0.24445335632324222
put,670.0,0.19452054794520549,71,2026-10-16,3.02,3.05,3.035,23,1817,0.23984524810791014
put,675.0,0.19452054794520549,71,2026-10-16,3.2,3.24,3.22,225,4537,0.23407748352050778
put,680.0,0.19452054794520549,71,2026-10-16,3.46,3.5,3.48,10,19391,0.2292862716674805
put,685.0,0.19452054794520549,71,2026-10-16,3.7,3.75,3.725,1,1384,0.22394574890136715
put,690.0,0.19452054794520549,71,2026-10-16,3.97,4.01,3.99,21,7657,0.21836108795166015
put,695.0,0.19452054794520549,71,2026-10-16,4.28,4.33,4.305,378,2183,0.2133562551879883
put,700.0,0.19452054794520549,71,2026-10-16,4.63,4.66,4.645,375,11461,0.20801573242187496
put,701.0,0.19452054794520549,71,2026-10-16,4.76,4.81,4.785,341,656,0.20807676696777339
put,702.0,0.19452054794520549,71,2026-10-16,4.84,4.89,4.865,29,288,0.20710021423339842
put,703.0,0.19452054794520549,71,2026-10-16,4.85,4.9,4.875,81,449,0.20519288467407226
put,704.0,0.19452054794520549,71,2026-10-16,4.98,5.03,5.005000000000001,535,662,0.20487245330810544
put,705.0,0.19452054794520549,71,2026-10-16,5.02,5.07,5.045,5,3598,0.2033465896606445
put,706.0,0.19452054794520549,71,2026-10-16,5.1,5.15,5.125,26,159,0.20230900238037108
put,707.0,0.19452054794520549,71,2026-10-16,5.15,5.2,5.175000000000001,119,342,0.20087469055175777
put,708.0,0.19452054794520549,71,2026-10-16,5.33,5.38,5.355,88,266,0.2010883114624023
put,709.0,0.19452054794520549,71,2026-10-16,5.33,5.39,5.359999999999999,148,754,0.1991046887207031
put,710.0,0.19452054794520549,71,2026-10-16,5.5,5.54,5.52,21,11116,0.19886055053710935
put,711.0,0.19452054794520549,71,2026-10-16,5.51,5.57,5.54,262,3821,0.19712106597900392
put,712.0,0.19452054794520549,71,2026-10-16,5.65,5.7,5.675000000000001,62,189,0.19657175506591795
put,713.0,0.19452054794520549,71,2026-10-16,5.69,5.74,5.715,29,238,0.19492382232666017
put,714.0,0.19452054794520549,71,2026-10-16,5.77,5.83,5.8,168,300,0.19385571777343752
put,715.0,0.19452054794520549,71,2026-10-16,5.87,5.92,5.895,2,4464,0.19275709594726562
put,716.0,0.19452054794520549,71,2026-10-16,5.96,6.02,5.99,2,391,0.19178054321289065
put,717.0,0.19452054794520549,71,2026-10-16,6.17,6.22,6.195,54,160,0.19190261230468753
put,718.0,0.19452054794520549,71,2026-10-16,6.18,6.23,6.205,35,108,0.18982743774414065
put,719.0,0.19452054794520549,71,2026-10-16,6.28,6.34,6.3100000000000005,17,101,0.18888140228271483
put,720.0,0.19452054794520549,71,2026-10-16,6.37,6.42,6.395,72,10745,0.18756915954589842
put,721.0,0.19452054794520549,71,2026-10-16,6.58,6.64,6.609999999999999,12,170,0.18778278045654295
put,722.0,0.19452054794520549,71,2026-10-16,6.57,6.63,6.6,32,486,0.1854329504394531
put,723.0,0.19452054794520549,71,2026-10-16,6.72,6.76,6.74,131,235,0.18460898406982418
put,724.0,0.19452054794520549,71,2026-10-16,6.92,6.98,6.95,32,95,0.18470053588867186
put,725.0,0.19452054794520549,71,2026-10-16,7.05,7.1,7.074999999999999,2,4996,0.18369346588134766
put,726.0,0.19452054794520549,71,2026-10-16,7.05,7.11,7.08,126,346,0.1815267395019531
put,727.0,0.19452054794520549,71,2026-10-16,7.22,7.27,7.244999999999999,276,398,0.1808858767700195
put,728.0,0.19452054794520549,71,2026-10-16,7.32,7.38,7.35,2,515,0.1797109617614746
put,729.0,0.19452054794520549,71,2026-10-16,7.42,7.47,7.445,384,402,0.17830716720581058
put,730.0,0.19452054794520549,71,2026-10-16,7.57,7.63,7.6,218,12140,0.17759001129150392
put,731.0,0.19452054794520549,71,2026-10-16,7.71,7.77,7.74,35,445,0.1766287171936035
put,732.0,0.19452054794520549,71,2026-10-16,8.0,8.06,8.030000000000001,419,467,0.1771017349243164
put,733.0,0.19452054794520549,71,2026-10-16,8.09,8.16,8.125,2325,2404,0.17569794036865233
put,734.0,0.19452054794520549,71,2026-10-16,8.15,8.21,8.18,1,167,0.17377535217285156
put,735.0,0.19452054794520549,71,2026-10-16,8.35,8.41,8.379999999999999,51,3396,0.17328707580566405
put,736.0,0.19452054794520549,71,2026-10-16,8.57,8.64,8.605,53,802,0.17301242034912112
put,737.0,0.19452054794520549,71,2026-10-16,8.58,8.65,8.615,2,616,0.1706625903320313
put,738.0,0.19452054794520549,71,2026-10-16,8.73,8.8,8.765,50,1948,0.1695944857788086
put,739.0,0.19452054794520549,71,2026-10-16,8.94,9.0,8.969999999999999,279,568,0.16895362304687503
put,740.0,0.19452054794520549,71,2026-10-16,9.11,9.17,9.14,30,7117,0.16800758758544926
put,741.0,0.19452054794520549,71,2026-10-16,9.22,9.28,9.25,10,388,0.16648172393798832
put,742.0,0.19452054794520549,71,2026-10-16,9.46,9.52,9.49,73,441,0.1660849993896485
put,743.0,0.19452054794520549,71,2026-10-16,9.61,9.67,9.64,74,504,0.1648643084716797
put,744.0,0.19452054794520549,71,2026-10-16,9.87,9.93,9.899999999999999,51,110,0.1645591357421875
put,745.0,0.19452054794520549,71,2026-10-16,10.02,10.08,10.05,50,6046,0.1632621516418457
put,746.0,0.19452054794520549,71,2026-10-16,10.36,10.43,10.395,2,289,0.16362835891723637
put,747.0,0.19452054794520549,71,2026-10-16,10.41,10.47,10.440000000000001,109,249,0.1613395634460449
put,748.0,0.19452054794520549,71,2026-10-16,10.54,10.61,10.575,11,215,0.1598594757080078
put,749.0,0.19452054794520549,71,2026-10-16,10.79,10.86,10.825,125,180,0.15926438888549804
put,750.0,0.19452054794520549,71,2026-10-16,10.99,11.04,11.015,77,6259,0.15805895660400393
put,751.0,0.19452054794520549,71,2026-10-16,11.18,11.26,11.219999999999999,37,252,0.15714343841552736
put,752.0,0.19452054794520549,71,2026-10-16,11.46,11.53,11.495000000000001,152,630,0.15657886886596684
put,753.0,0.19452054794520549,71,2026-10-16,11.91,11.97,11.940000000000001,94,432,0.15734180068969728
put,754.0,0.19452054794520549,71,2026-10-16,11.91,11.98,11.945,2,736,0.15461050476074223
put,755.0,0.19452054794520549,71,2026-10-16,12.15,12.22,12.185,15,4173,0.15369498657226563
put,756.0,0.19452054794520549,71,2026-10-16,12.43,12.51,12.469999999999999,251,279,0.15311515838623052
put,757.0,0.19452054794520549,71,2026-10-16,12.67,12.74,12.705,122,70,0.1520317951965332
put,758.0,0.19452054794520549,71,2026-10-16,12.98,13.06,13.02,98,115,0.15158929473876953
put,759.0,0.19452054794520549,71,2026-10-16,13.18,13.26,13.219999999999999,31,248,0.1501855001831055
put,760.0,0.19452054794520549,71,2026-10-16,13.48,13.55,13.515,23,2029,0.149422568359375
put,761.0,0.19452054794520549,71,2026-10-16,14.01,14.09,14.05,1,25,0.1505211901855469
put,762.0,0.19452054794520549,71,2026-10-16,14.12,14.2,14.16,1,31,0.1482934292602539
put,763.0,0.19452054794520549,71,2026-10-16,14.32,14.4,14.36,173,479,0.14670653106689452
put,764.0,0.19452054794520549,71,2026-10-16,14.62,14.7,14.66,257,254,0.1458367887878418
put,765.0,0.19452054794520549,71,2026-10-16,14.93,15.0,14.965,42,1032,0.14490601196289063
put,766.0,0.19452054794520549,71,2026-10-16,15.24,15.33,15.285,124,117,0.14415833877563478
put,767.0,0.19452054794520549,71,2026-10-16,15.52,15.61,15.565,4,926,0.14298342376708983
put,768.0,0.19452054794520549,71,2026-10-16,15.85,15.94,15.895,1,153,0.14212894012451172
put,769.0,0.19452054794520549,71,2026-10-16,16.24,16.33,16.284999999999997,252,210,0.14165592239379882
put,770.0,0.19452054794520549,71,2026-10-16,16.65,16.73,16.689999999999998,79,3542,0.1412134219360352
put,772.0,0.19452054794520549,71,2026-10-16,17.4,17.48,17.439999999999998,22,446,0.1397791101074219
put,773.0,0.19452054794520549,71,2026-10-16,18.06,18.14,18.1,199,139,0.14104557693481445
put,775.0,0.19452054794520549,71,2026-10-16,18.43,18.52,18.475,57,544,0.13657479644775394
put,778.0,0.19452054794520549,71,2026-10-16,19.69,19.78,19.735,3,4,0.1344385873413086
put,780.0,0.19452054794520549,71,2026-10-16,20.56,20.64,20.6,387,465,0.1328516891479492
put,782.0,0.19452054794520549,71,2026-10-16,21.46,21.56,21.509999999999998,1,29,0.13144789459228517
put,785.0,0.19452054794520549,71,2026-10-16,22.91,23.0,22.955,4,314,0.12927353889465332
put,789.0,0.19452054794520549,71,2026-10-16,24.92,25.16,25.04,2,1,0.12719073501586914
put,790.0,0.19452054794520549,71,2026-10-16,25.34,25.61,25.475,26,15,0.12581745773315428
put,792.0,0.19452054794520549,71,2026-10-16,26.93,28.37,27.65,0,0,0.137002038269043
put,793.0,0.19452054794520549,71,2026-10-16,26.39,28.96,27.675,4,0,0.13655953781127933
put,795.0,0.19452054794520549,71,2026-10-16,28.13,28.48,28.305,1,1,0.12250633361816407
put,800.0,0.19452054794520549,71,2026-10-16,31.19,31.53,31.36,11,146,0.11863063995361328
put,805.0,0.19452054794520549,71,2026-10-16,34.47,35.96,35.215,6,9,0.12484090499877928
put,810.0,0.19452054794520549,71,2026-10-16,38.59,40.31,39.45,4,5,0.12946427185058595
put,815.0,0.19452054794520549,71,2026-10-16,40.37,43.67,42.019999999999996,6,2,0.1230403858947754
put,820.0,0.19452054794520549,71,2026-10-16,63.79,67.3,65.545,1,0,0.29161780166625967
put,830.0,0.19452054794520549,71,2026-10-16,73.5,73.5,73.5,6,0,1.0000000000000003e-05
put,835.0,0.19452054794520549,71,2026-10-16,58.32,61.16,59.739999999999995,1,1,0.12384909362792969
put,845.0,0.19452054794520549,71,2026-10-16,68.03,70.88,69.455,1,0,0.13306531005859373
put,850.0,0.19452054794520549,71,2026-10-16,71.99,75.14,73.565,2,2,0.12275047180175781
put,855.0,0.19452054794520549,71,2026-10-16,76.73,80.13,78.43,1,0,0.12867082275390623
put,865.0,0.19452054794520549,71,2026-10-16,130.29,130.29,130.29,0,0,1.0000000000000003e-05
put,895.0,0.19452054794520549,71,2026-10-16,145.67,145.67,145.67,2,0,1.0000000000000003e-05
put,1000.0,0.19452054794520549,71,2026-10-16,253.4,262.51,257.955,0,0,0.7128477201843262
call,325.0,0.29041095890410956,106,2026-11-20,431.32,434.78,433.04999999999995,0,1,1.0000000000000003e-05
call,340.0,0.29041095890410956,106,2026-11-20,416.6,420.11,418.355,0,1,1.0000000000000003e-05
call,350.0,0.29041095890410956,106,2026-11-20,427.26,430.97,429.115,0,1,0.8216570568847656
call,380.0,0.29041095890410956,106,2026-11-20,377.36,380.87,379.115,0,1,1.0000000000000003e-05
call,400.0,0.29041095890410956,106,2026-11-20,340.95,340.95,340.95,0,0,1.0000000000000003e-05
call,410.0,0.29041095890410956,106,2026-11-20,368.07,371.36,369.71500000000003,0,1,0.6966583068847658
call,415.0,0.29041095890410956,106,2026-11-20,332.38,335.75,334.065,0,0,1.0000000000000003e-05
call,430.0,0.29041095890410956,106,2026-11-20,349.06,352.17,350.615,0,1,0.6788972540283205
call,435.0,0.29041095890410956,106,2026-11-20,323.5,326.96,325.23,1,21,1.0000000000000003e-05
call,440.0,0.29041095890410956,106,2026-11-20,325.14,325.14,325.14,1,0,1.0000000000000003e-05
call,450.0,0.29041095890410956,106,2026-11-20,328.87,332.39,330.63,5,16,0.6344030700683594
call,465.0,0.29041095890410956,106,2026-11-20,313.92,317.44,315.68,0,1,0.6032144171142579
call,470.0,0.29041095890410956,106,2026-11-20,309.76,313.02,311.39,1,1,0.6103554589843752
call,485.0,0.29041095890410956,106,2026-11-20,274.68,278.09,276.385,0,2,1.0000000000000003e-05
call,490.0,0.29041095890410956,106,2026-11-20,290.19,293.35,291.77,20,33,0.5763592169189453
call,500.0,0.29041095890410956,106,2026-11-20,279.98,283.27,281.625,4,2,0.5523116058349609
call,510.0,0.29041095890410956,106,2026-11-20,269.77,273.29,271.53,1,1,0.5297898583984376
call,515.0,0.29041095890410956,106,2026-11-20,264.94,268.46,266.7,12,98,0.5232591619873046
call,520.0,0.29041095890410956,106,2026-11-20,260.17,263.46,261.815,2,4,0.5155077746582031
call,525.0,0.29041095890410956,106,2026-11-20,255.96,259.06,257.51,2,10,0.5190477783203125
call,530.0,0.29041095890410956,106,2026-11-20,251.06,254.18,252.62,2,39,0.5109301837158204
call,535.0,0.29041095890410956,106,2026-11-20,246.18,249.3,247.74,1,1,0.503056727294922
call,540.0,0.29041095890410956,106,2026-11-20,240.75,244.27,242.51,1,4,0.5191393301391601
call,545.0,0.29041095890410956,106,2026-11-20,236.42,239.94,238.18,1,2,0.5194445028686524
call,550.0,0.29041095890410956,106,2026-11-20,231.53,235.08,233.305,1,15,0.5111438046264648
call,560.0,0.29041095890410956,106,2026-11-20,203.19,203.19,203.19,1,0,1.0000000000000003e-05
call,565.0,0.29041095890410956,106,2026-11-20,216.59,220.15,218.37,1,2,0.48120635986328125
call,570.0,0.29041095890410956,106,2026-11-20,212.12,215.25,213.685,3,3,0.4724479025268554
call,575.0,0.29041095890410956,106,2026-11-20,206.4,209.92,208.16,1,4,0.457585990600586
call,580.0,0.29041095890410956,106,2026-11-20,201.88,205.39,203.635,3,4,0.454107021484375
call,585.0,0.29041095890410956,106,2026-11-20,196.64,200.16,198.39999999999998,2,3,0.44089304229736326
call,600.0,0.29041095890410956,106,2026-11-20,182.46,185.69,184.075,1,1504,0.4179898289489746
call,605.0,0.29041095890410956,106,2026-11-20,178.3,181.44,179.87,1,1,0.417425259399414
call,610.0,0.29041095890410956,106,2026-11-20,173.49,176.64,175.065,1,7,0.4097959411621094
call,615.0,0.29041095890410956,106,2026-11-20,168.75,171.85,170.3,1,11,0.4022429161071777
call,620.0,0.29041095890410956,106,2026-11-20,163.96,167.06,165.51,1,3,0.3946288565063477
call,625.0,0.29041095890410956,106,2026-11-20,158.39,161.87,160.13,1,2,0.3824219473266601
call,630.0,0.29041095890410956,106,2026-11-20,139.86,139.86,139.86,0,0,1.0000000000000003e-05
call,635.0,0.29041095890410956,106,2026-11-20,149.6,152.87,151.235,29,138,0.373404093170166
call,640.0,0.29041095890410956,106,2026-11-20,144.86,148.04,146.45,1,265,0.36510339492797855
call,645.0,0.29041095890410956,106,2026-11-20,140.13,143.35,141.74,1,68,0.3581912326049804
call,650.0,0.29041095890410956,106,2026-11-20,135.42,138.66,137.04,3,35,0.3511722598266601
call,655.0,0.29041095890410956,106,2026-11-20,130.74,134.09,132.41500000000002,4,11,0.3452213916015625
call,660.0,0.29041095890410956,106,2026-11-20,125.25,128.95,127.1,1,66,0.3336706037902832
call,665.0,0.29041095890410956,106,2026-11-20,120.4,123.91,122.155,69,72,0.32309636871337877
call,670.0,0.29041095890410956,106,2026-11-20,116.76,119.98,118.37,1,418,0.3227606787109374
call,675.0,0.29041095890410956,106,2026-11-20,112.16,115.36,113.75999999999999,1,66,0.3157874818420409
call,680.0,0.29041095890410956,106,2026-11-20,107.56,110.71,109.13499999999999,5,285,0.3084175604248046
call,685.0,0.29041095890410956,106,2026-11-20,103.07,106.19,104.63,1,141,0.3020089331054688
call,690.0,0.29041095890410956,106,2026-11-20,97.44,100.95,99.195,3,1020,0.28945107528686514
call,695.0,0.29041095890410956,106,2026-11-20,92.92,96.7,94.81,1,71,0.2849955534362792
call,700.0,0.29041095890410956,106,2026-11-20,89.47,92.6,91.035,14,1364,0.2814097738647461
call,705.0,0.29041095890410956,106,2026-11-20,84.26,87.71,85.985,1,161,0.27138484970092774
call,710.0,0.29041095890410956,106,2026-11-20,79.98,83.25,81.61500000000001,10,353,0.26453372192382807
call,715.0,0.29041095890410956,106,2026-11-20,75.49,78.98,77.235,3,56,0.2588269918823243
call,720.0,0.29041095890410956,106,2026-11-20,71.22,74.45,72.83500000000001,2,1514,0.25095353546142574
call,725.0,0.29041095890410956,106,2026-11-20,67.77,69.75,68.75999999999999,6,1579,0.24166102584838867
call,730.0,0.29041095890410956,106,2026-11-20,63.46,65.47,64.465,3,770,0.23508455352783203
call,735.0,0.29041095890410956,106,2026-11-20,59.29,62.55,60.92,8,548,0.23726653854370117
call,740.0,0.29041095890410956,106,2026-11-20,55.25,58.51,56.879999999999995,33,727,0.23139196350097657
call,745.0,0.29041095890410956,106,2026-11-20,51.21,53.25,52.230000000000004,54,2256,0.2172777247619629
call,750.0,0.29041095890410956,106,2026-11-20,46.99,50.09,48.540000000000006,111,3273,0.21628591339111325
call,755.0,0.29041095890410956,106,2026-11-20,43.55,45.56,44.555,59,1665,0.206138920135498
call,760.0,0.29041095890410956,106,2026-11-20,41.66,42.04,41.849999999999994,6,5488,0.20179783805847168
call,765.0,0.29041095890410956,106,2026-11-20,37.88,38.21,38.045,8,4518,0.19498485687255857
call,770.0,0.29041095890410956,106,2026-11-20,34.69,35.05,34.87,6,4713,0.19159743957519532
call,775.0,0.29041095890410956,106,2026-11-20,31.48,31.88,31.68,10,2917,0.18746234909057619
call,780.0,0.29041095890410956,106,2026-11-20,28.58,28.67,28.625,979,4796,0.18236596450805664
call,785.0,0.29041095890410956,106,2026-11-20,25.75,25.82,25.785,1015,3441,0.17865811584472657
call,790.0,0.29041095890410956,106,2026-11-20,22.97,23.09,23.03,814,3731,0.17485871536254882
call,795.0,0.29041095890410956,106,2026-11-20,20.58,20.62,20.6,2,2677,0.17177647079467773
call,800.0,0.29041095890410956,106,2026-11-20,18.25,18.31,18.28,17,1404,0.1687857780456543
call,805.0,0.29041095890410956,106,2026-11-20,16.12,16.2,16.16,47,2330,0.16614603393554692
call,810.0,0.29041095890410956,106,2026-11-20,13.79,13.87,13.829999999999998,3085,7500,0.1611106838989258
call,815.0,0.29041095890410956,106,2026-11-20,12.44,12.52,12.48,5,1020,0.16156844299316403
call,820.0,0.29041095890410956,106,2026-11-20,10.83,10.9,10.865,1,1217,0.1593406820678711
call,825.0,0.29041095890410956,106,2026-11-20,9.44,9.48,9.46,3,3835,0.1575554216003418
call,830.0,0.29041095890410956,106,2026-11-20,8.14,8.2,8.17,3,1421,0.15584645431518557
call,835.0,0.29041095890410956,106,2026-11-20,6.99,7.06,7.025,83,518,0.1542748147583008
call,840.0,0.29041095890410956,106,2026-11-20,5.79,5.86,5.825,342,508,0.15110101837158207
call,845.0,0.29041095890410956,106,2026-11-20,5.15,5.21,5.18,1,675,0.1519707606506348
call,850.0,0.29041095890410956,106,2026-11-20,4.41,4.47,4.4399999999999995,1,3062,0.15119257019042973
call,855.0,0.29041095890410956,106,2026-11-20,3.61,3.67,3.6399999999999997,28,434,0.14872067108154297
call,860.0,0.29041095890410956,106,2026-11-20,3.2,3.26,3.23,43,210,0.1498803274536133
call,865.0,0.29041095890410956,106,2026-11-20,2.7,2.76,2.73,706,662,0.14917843017578125
call,870.0,0.29041095890410956,106,2026-11-20,2.22,2.26,2.24,117,188,0.14749998016357424
call,875.0,0.29041095890410956,106,2026-11-20,1.97,2.0,1.9849999999999999,7,23205,0.14869015380859374
call,880.0,0.29041095890410956,106,2026-11-20,1.68,1.72,1.7,14,470,0.14896480926513672
call,885.0,0.29041095890410956,106,2026-11-20,1.41,1.44,1.4249999999999998,253,731,0.1484765328979492
call,890.0,0.29041095890410956,106,2026-11-20,1.2,1.24,1.22,13,503,0.1489342919921875
call,895.0,0.29041095890410956,106,2026-11-20,1.01,1.05,1.03,5,985,0.1489342919921875
call,900.0,0.29041095890410956,106,2026-11-20,0.88,0.91,0.895,2705,1984,0.14966670654296876
call,905.0,0.29041095890410956,106,2026-11-20,0.77,0.8,0.785,35,900,0.15076532836914067
call,910.0,0.29041095890410956,106,2026-11-20,0.66,0.69,0.675,1,93,0.15137567382812503
call,915.0,0.29041095890410956,106,2026-11-20,0.61,0.63,0.62,4,128,0.15338981384277345
call,920.0,0.29041095890410956,106,2026-11-20,0.52,0.55,0.535,7,135,0.15424429748535157
call,925.0,0.29041095890410956,106,2026-11-20,0.47,0.5,0.485,17,65,0.1560753338623047
call,930.0,0.29041095890410956,106,2026-11-20,0.41,0.43,0.42,6,42,0.15656361022949222
call,935.0,0.29041095890410956,106,2026-11-20,0.37,0.39,0.38,1,5,0.15821154296875
call,940.0,0.29041095890410956,106,2026-11-20,0.32,0.35,0.33499999999999996,1,422,0.1596763720703125
call,945.0,0.29041095890410956,106,2026-11-20,0.3,0.32,0.31,5,86,0.16138533935546873
call,950.0,0.29041095890410956,106,2026-11-20,0.26,0.28,0.27,1,1062,0.16223982299804687
call,955.0,0.29041095890410956,106,2026-11-20,0.23,0.25,0.24,10,16,0.16346051391601565
call,960.0,0.29041095890410956,106,2026-11-20,0.21,0.24,0.22499999999999998,1,18,0.16614603393554692
call,965.0,0.29041095890410956,106,2026-11-20,0.19,0.22,0.20500000000000002,4,49,0.16785500122070315
call,970.0,0.29041095890410956,106,2026-11-20,0.17,0.19,0.18,2,5,0.1682212084960938
call,975.0,0.29041095890410956,106,2026-11-20,0.16,0.18,0.16999999999999998,1,5,0.17054052124023442
call,980.0,0.29041095890410956,106,2026-11-20,0.14,0.16,0.15000000000000002,2,33,0.17163914306640626
call,985.0,0.29041095890410956,106,2026-11-20,0.13,0.16,0.14500000000000002,70,379,0.174812939453125
call,990.0,0.29041095890410956,106,2026-11-20,0.12,0.14,0.13,187,462,0.1753012158203125
call,995.0,0.29041095890410956,106,2026-11-20,0.11,0.13,0.12,1,384,0.17701018310546873
call,1000.0,0.29041095890410956,106,2026-11-20,0.1,0.12,0.11,60,688,0.178719150390625
put,300.0,0.29041095890410956,106,2026-11-20,0.15,0.17,0.16,113,3340,0.6401403173828125
put,305.0,0.29041095890410956,106,2026-11-20,0.16,0.18,0.16999999999999998,1,409,0.6333044482421876
put,310.0,0.29041095890410956,106,2026-11-20,0.17,0.19,0.18,3,54,0.6264685791015626
put,315.0,0.29041095890410956,106,2026-11-20,0.18,0.2,0.19,1,10,0.6196327099609377
put,320.0,0.29041095890410956,106,2026-11-20,0.19,0.21,0.2,1,3,0.6127968408203126
put,325.0,0.29041095890410956,106,2026-11-20,0.2,0.22,0.21000000000000002,1,102,0.6054726953125001
put,330.0,0.29041095890410956,106,2026-11-20,0.21,0.23,0.22,1,18,0.5986368261718751
put,335.0,0.29041095890410956,106,2026-11-20,0.22,0.24,0.22999999999999998,1,1,0.5913126806640626
put,340.0,0.29041095890410956,106,2026-11-20,0.23,0.25,0.24,1,4,0.5844768115234374
put,345.0,0.29041095890410956,106,2026-11-20,0.25,0.26,0.255,1,73,0.5786174951171875
put,350.0,0.29041095890410956,106,2026-11-20,0.26,0.28,0.27,3,751,0.5722699023437501
put,355.0,0.29041095890410956,106,2026-11-20,0.27,0.29,0.28,2,117,0.5649457568359376
put,360.0,0.29041095890410956,106,2026-11-20,0.28,0.3,0.29000000000000004,1,90,0.5578657495117189
put,365.0,0.29041095890410956,106,2026-11-20,0.3,0.32,0.31,1,84,0.55273884765625
put,370.0,0.29041095890410956,106,2026-11-20,0.31,0.33,0.32,10025,10026,0.5454147021484376
put,375.0,0.29041095890410956,106,2026-11-20,0.33,0.35,0.33999999999999997,293,262,0.5400436621093752
put,380.0,0.29041095890410956,106,2026-11-20,0.34,0.36,0.35,122,151036,0.5327195166015625
put,385.0,0.29041095890410956,106,2026-11-20,0.36,0.38,0.37,3,22,0.5268602001953125
put,390.0,0.29041095890410956,106,2026-11-20,0.37,0.39,0.38,100001,100311,0.5195360546875
put,395.0,0.29041095890410956,106,2026-11-20,0.4,0.41,0.405,2,151,0.514653291015625
put,400.0,0.29041095890410956,106,2026-11-20,0.41,0.43,0.42,7,295,0.5080615600585938
put,405.0,0.29041095890410956,106,2026-11-20,0.43,0.45,0.44,41,286,0.5022022436523439
put,410.0,0.29041095890410956,106,2026-11-20,0.45,0.47,0.45999999999999996,10,1090,0.4975636181640626
put,415.0,0.29041095890410956,106,2026-11-20,0.47,0.49,0.48,1,252,0.4914601635742188
put,420.0,0.29041095890410956,106,2026-11-20,0.49,0.51,0.5,20,589,0.485356708984375
put,425.0,0.29041095890410956,106,2026-11-20,0.51,0.53,0.52,3,30,0.47900911621093745
put,430.0,0.29041095890410956,106,2026-11-20,0.54,0.55,0.545,7,78,0.47290566162109376
put,435.0,0.29041095890410956,106,2026-11-20,0.56,0.57,0.565,45,117,0.46655806884765627
put,440.0,0.29041095890410956,106,2026-11-20,0.58,0.6,0.59,4,61,0.46130909790039065
put,445.0,0.29041095890410956,106,2026-11-20,0.61,0.63,0.62,1,50,0.4559380578613281
put,450.0,0.29041095890410956,106,2026-11-20,0.64,0.65,0.645,11,1090,0.44946839599609373
put,455.0,0.29041095890410956,106,2026-11-20,0.66,0.68,0.67,20,110,0.4440973559570312
put,460.0,0.29041095890410956,106,2026-11-20,0.68,0.7,0.69,23,717,0.437505625
put,465.0,0.29041095890410956,106,2026-11-20,0.72,0.74,0.73,3002,3014,0.4327449304199219
put,470.0,0.29041095890410956,106,2026-11-20,0.74,0.76,0.75,5,669,0.42627526855468756
put,475.0,0.29041095890410956,106,2026-11-20,0.77,0.8,0.785,31,252,0.42127043579101564
put,480.0,0.29041095890410956,106,2026-11-20,0.82,0.84,0.83,2,5284,0.4161435339355468
put,485.0,0.29041095890410956,106,2026-11-20,0.86,0.88,0.87,1,178,0.41089456298828125
